station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,snowdepth
PHL,10/2/2024 06:54,-75.2266,39.8734,63,58,83.72,50,7,0,29.97,1014.7,10,,SCT,BKN,OVC,,3500,4900,11000,,,,,,,,,63,
PHL,10/2/2024 07:54,-75.2266,39.8734,62,58,86.72,40,5,0,29.97,1014.7,10,,SCT,BKN,OVC,,2200,4700,11000,,,,,,,,,62,
PHL,10/2/2024 08:54,-75.2266,39.8734,62,57,83.65,50,8,0,29.96,1014.6,10,,BKN,BKN,OVC,,4200,6000,8500,,,,,,,,,62,
PHL,10/2/2024 09:54,-75.2266,39.8734,62,56,80.68,60,7,0,29.97,1014.8,10,,FEW,BKN,BKN,,1500,4500,6500,,,,,,,,,62,
PHL,10/2/2024 10:54,-75.2266,39.8734,62,55,77.81,50,6,0,29.98,1015.3,10,,FEW,BKN,BKN,,1500,4400,7000,,,,,,,,,62,
PHL,10/2/2024 11:54,-75.2266,39.8734,63,54,72.42,50,6,0,30,1015.7,10,,BKN,BKN,BKN,BKN,4700,6500,10000,28000,,,,,,,,63,
PHL,10/2/2024 12:54,-75.2266,39.8734,64,54,69.92,70,7,0,30,1015.8,10,,BKN,BKN,BKN,BKN,4800,7500,10000,28000,,,,,,,,64,
PHL,10/2/2024 13:54,-75.2266,39.8734,66,55,67.64,70,9,0,30.01,1016,10,,BKN,BKN,BKN,BKN,4500,6500,11000,28000,,,,,,,,66,
PHL,10/2/2024 14:54,-75.2266,39.8734,66,55,67.64,50,7,0,30.01,1016.2,10,,FEW,BKN,BKN,BKN,2200,5500,11000,28000,,,,,,,,66,
PHL,10/2/2024 15:54,-75.2266,39.8734,68,55,63.12,70,7,0,30.01,1016.1,10,,FEW,BKN,BKN,BKN,2500,5500,10000,26000,,,,,,,,68,
PHL,10/2/2024 16:54,-75.2266,39.8734,71,54,54.92,80,6,0,30,1015.7,10,,FEW,BKN,BKN,BKN,2500,4300,9000,26000,,,,,,,,71,
PHL,10/2/2024 17:54,-75.2266,39.8734,74,54,49.63,60,5,0,29.97,1014.9,10,,FEW,SCT,BKN,BKN,3000,5000,9000,26000,,,,,,,,74,
PHL,10/2/2024 18:54,-75.2266,39.8734,70,52,52.8,0,0,0,29.97,1015,10,,BKN,BKN,OVC,,4500,9000,26000,,,,,,,,,70,
PHL,10/2/2024 19:54,-75.2266,39.8734,72,53,51.18,0,0,0,29.96,1014.6,10,,FEW,BKN,OVC,,2500,4500,9000,,,,,,,,,72,
PHL,10/2/2024 20:54,-75.2266,39.8734,72,53,51.18,0,0,0,29.97,1014.7,10,,FEW,BKN,OVC,,2500,4500,9000,,,,,,,,,72,
PHL,10/2/2024 21:54,-75.2266,39.8734,71,53,52.95,20,3,0,29.98,1015,10,,FEW,BKN,OVC,,2500,4200,9000,,,,,,,,,71,
PHL,10/2/2024 22:54,-75.2266,39.8734,70,53,54.78,60,3,0,29.98,1015.2,10,,FEW,BKN,OVC,,2500,4200,8000,,,,,,,,,70,
PHL,10/2/2024 23:54,-75.2266,39.8734,68,54,60.86,120,8,0,30,1015.8,10,,FEW,OVC,,,2500,4200,,,,,,,,,,68,
PHL,10/3/2024 00:54,-75.2266,39.8734,67,54,62.99,130,8,0,30.02,1016.4,10,,FEW,OVC,,,2500,4200,,,,,,,,,,67,
PHL,10/3/2024 01:54,-75.2266,39.8734,66,53,62.87,110,4,0,30.04,1017.2,10,,FEW,OVC,,,2500,4000,,,,,,,,,,66,
PHL,10/3/2024 02:54,-75.2266,39.8734,64,53,67.41,110,4,0,30.05,1017.4,10,,SCT,BKN,,,4100,5000,,,,,,,,,,64,
PHL,10/3/2024 03:54,-75.2266,39.8734,64,53,67.41,130,4,0,30.05,1017.5,10,,OVC,,,,3900,,,,,,,,,,,64,
PHL,10/3/2024 04:54,-75.2266,39.8734,62,53,72.32,120,3,0,30.05,1017.6,10,,SCT,BKN,,,4600,6500,,,,,,,,,,62,
PHL,10/3/2024 05:54,-75.2266,39.8734,62,55,77.81,120,4,0,30.05,1017.6,10,,BKN,OVC,,,3700,5500,,,,,,,,,,62,
PHL,10/3/2024 06:54,-75.2266,39.8734,62,54,75.02,100,3,0,30.06,1017.8,10,,OVC,,,,3000,,,,,,,,,,,62,
PHL,10/3/2024 07:54,-75.2266,39.8734,61,55,80.61,0,0,0,30.07,1018.1,10,,BKN,OVC,,,3300,4100,,,,,,,,,,61,
PHL,10/3/2024 08:08,-75.2266,39.8734,62,55,77.81,0,0,0,30.08,,10,,BKN,BKN,OVC,,2800,3500,4400,,,,,,,,,62,
PHL,10/3/2024 08:40,-75.2266,39.8734,62,55,77.81,0,0,0,30.07,,10,,FEW,BKN,OVC,,2800,3500,4400,,,,,,,,,62,
PHL,10/3/2024 08:54,-75.2266,39.8734,62,55,77.81,0,0,0,30.08,1018.4,10,,FEW,OVC,,,2800,3600,,,,,,,,,,62,
PHL,10/3/2024 09:54,-75.2266,39.8734,63,55,75.11,0,0,0,30.1,1019.3,10,,FEW,OVC,,,2900,3600,,,,,,,,,,63,
PHL,10/3/2024 10:16,-75.2266,39.8734,63,55,75.11,0,0,0,30.11,,10,,BKN,OVC,,,2800,3700,,,,,,,,,,63,
PHL,10/3/2024 10:54,-75.2266,39.8734,62,56,80.68,0,0,0,30.12,1019.9,10,,BKN,BKN,BKN,,2900,3600,10000,,,,,,,,,62,
PHL,10/3/2024 11:04,-75.2266,39.8734,61,55,80.61,0,0,0,30.12,,10,,SCT,SCT,BKN,BKN,2900,3600,10000,26000,,,,,,,,61,
PHL,10/3/2024 11:54,-75.2266,39.8734,63,56,77.89,0,0,0,30.14,1020.4,10,,SCT,BKN,BKN,BKN,2600,3500,10000,26000,,,,,,,,63,
PHL,10/3/2024 12:30,-75.2266,39.8734,64,56,75.2,180,3,0,30.15,,10,,BKN,BKN,BKN,,2500,11000,26000,,,,,,,,,64,
PHL,10/3/2024 12:54,-75.2266,39.8734,65,56,72.62,160,3,0,30.15,1020.9,10,,BKN,BKN,BKN,,2600,10000,25000,,,,,,,,,65,
PHL,10/3/2024 13:54,-75.2266,39.8734,67,57,70.24,130,4,0,30.15,1021.1,10,,BKN,BKN,BKN,,2500,11000,25000,,,,,,,,,67,
PHL,10/3/2024 14:54,-75.2266,39.8734,69,56,63.24,,4,0,30.15,1020.8,10,,BKN,BKN,BKN,,2600,10000,25000,,,,,,,,,69,
PHL,10/3/2024 15:54,-75.2266,39.8734,72,57,59.2,,3,0,30.14,1020.7,10,,BKN,BKN,BKN,,2800,3700,25000,,,,,,,,,72,
PHL,10/3/2024 16:10,-75.2266,39.8734,72,57,59.2,170,5,0,30.14,,10,,SCT,BKN,BKN,,2800,3700,25000,,,,,,,,,72,
PHL,10/3/2024 16:54,-75.2266,39.8734,73,56,55.2,190,7,0,30.14,1020.4,10,,SCT,BKN,BKN,,2800,3600,25000,,,,,,,,,73,
PHL,10/3/2024 17:54,-75.2266,39.8734,75,55,49.78,150,6,0,30.11,1019.6,10,,SCT,,,,4700,,,,,,,,,,,75,
PHL,10/3/2024 18:54,-75.2266,39.8734,75,53,46.27,,3,0,30.11,1019.4,10,,SCT,,,,4700,,,,,,,,,,,75,
PHL,10/3/2024 19:54,-75.2266,39.8734,75,53,46.27,280,6,0,30.1,1019.3,10,,SCT,,,,4900,,,,,,,,,,,75,
PHL,10/3/2024 20:54,-75.2266,39.8734,76,54,46.42,170,5,0,30.1,1019.3,10,,SCT,,,,4900,,,,,,,,,,,76,
PHL,10/3/2024 21:54,-75.2266,39.8734,75,55,49.78,190,4,0,30.11,1019.5,10,,FEW,,,,4900,,,,,,,,,,,75,
PHL,10/3/2024 22:54,-75.2266,39.8734,72,56,57.1,0,0,0,30.12,1020,10,,FEW,FEW,,,4500,26000,,,,,,,,,,72,
PHL,10/3/2024 23:54,-75.2266,39.8734,67,58,72.82,150,7,0,30.15,1020.9,10,,FEW,,,,4500,,,,,,,,,,,67,
PHL,10/4/2024 00:54,-75.2266,39.8734,66,57,72.72,170,4,0,30.17,1021.5,10,,FEW,,,,5000,,,,,,,,,,,66,
PHL,10/4/2024 01:54,-75.2266,39.8734,64,57,77.97,0,0,0,30.19,1022.2,10,,CLR,,,,,,,,,,,,,,,64,
PHL,10/4/2024 02:54,-75.2266,39.8734,63,57,80.76,0,0,0,30.2,1022.5,10,,CLR,,,,,,,,,,,,,,,63,
PHL,10/4/2024 03:54,-75.2266,39.8734,62,57,83.65,100,3,0,30.2,1022.7,10,,CLR,,,,,,,,,,,,,,,62,
PHL,10/4/2024 04:54,-75.2266,39.8734,61,57,86.67,0,0,0,30.21,1022.9,10,,CLR,,,,,,,,,,,,,,,61,
PHL,10/4/2024 05:54,-75.2266,39.8734,60,57,89.8,0,0,0,30.21,1022.9,10,,FEW,,,,4500,,,,,,,,,,,60,
PHL,10/4/2024 06:54,-75.2266,39.8734,60,58,93.1,160,4,0,30.2,1022.6,10,,SCT,,,,4500,,,,,,,,,,,60,
PHL,10/4/2024 07:54,-75.2266,39.8734,60,58,93.1,160,3,0,30.19,1022.4,10,,SCT,,,,4500,,,,,,,,,,,60,
PHL,10/4/2024 08:54,-75.2266,39.8734,60,58,93.1,0,0,0,30.2,1022.7,10,,FEW,,,,4500,,,,,,,,,,,60,
PHL,10/4/2024 09:54,-75.2266,39.8734,60,59,96.49,0,0,0,30.2,1022.7,10,,SCT,,,,4500,,,,,,,,,,,60,
PHL,10/4/2024 10:54,-75.2266,39.8734,60,58,93.1,0,0,0,30.22,1023.2,10,,BKN,BKN,,,4500,25000,,,,,,,,,,60,
PHL,10/4/2024 11:54,-75.2266,39.8734,61,59,93.12,0,0,0,30.23,1023.5,10,,FEW,BKN,BKN,,1400,4500,25000,,,,,,,,,61,
PHL,10/4/2024 12:36,-75.2266,39.8734,63,60,89.93,0,0,0,30.23,,10,,BKN,BKN,BKN,,1400,4900,25000,,,,,,,,,63,
PHL,10/4/2024 12:54,-75.2266,39.8734,64,61,89.97,0,0,0,30.23,1023.5,10,,BKN,BKN,BKN,,1400,4900,25000,,,,,,,,,64,
PHL,10/4/2024 13:10,-75.2266,39.8734,65,61,86.88,0,0,0,30.23,,10,,SCT,BKN,BKN,,1400,5000,25000,,,,,,,,,65,
PHL,10/4/2024 13:54,-75.2266,39.8734,68,62,81.12,90,3,0,30.23,1023.4,10,,FEW,SCT,BKN,,1500,5000,25000,,,,,,,,,68,
PHL,10/4/2024 14:54,-75.2266,39.8734,71,62,73.21,180,5,0,30.21,1023,10,,SCT,BKN,BKN,,1600,4400,25000,,,,,,,,,71,
PHL,10/4/2024 15:54,-75.2266,39.8734,72,62,70.77,0,0,0,30.2,1022.6,10,,SCT,BKN,BKN,,2000,5000,25000,,,,,,,,,72,
PHL,10/4/2024 16:54,-75.2266,39.8734,75,62,63.97,0,0,0,30.18,1021.8,10,,SCT,BKN,,,2800,6000,,,,,,,,,,75,
PHL,10/4/2024 17:54,-75.2266,39.8734,76,61,59.72,200,4,0,30.17,1021.4,10,,FEW,BKN,BKN,BKN,2800,4800,7500,21000,,,,,,,,76,
PHL,10/4/2024 18:54,-75.2266,39.8734,76,61,59.72,220,6,0,30.15,1020.8,10,,BKN,BKN,BKN,BKN,3300,5500,7500,20000,,,,,,,,76,
PHL,10/4/2024 19:54,-75.2266,39.8734,76,62,61.87,250,10,0,30.14,1020.4,10,,BKN,BKN,BKN,BKN,3500,5000,7000,20000,,,,,,,,76,
PHL,10/4/2024 20:54,-75.2266,39.8734,76,62,61.87,240,7,0,30.14,1020.4,10,,BKN,BKN,BKN,BKN,4200,5500,7000,20000,,,,,,,,76,
PHL,10/4/2024 21:54,-75.2266,39.8734,75,61,61.75,210,7,0,30.14,1020.4,10,,BKN,BKN,BKN,BKN,4200,6000,20000,28000,,,,,,,,75,
PHL,10/4/2024 22:54,-75.2266,39.8734,73,61,66.04,190,9,0,30.14,1020.5,10,,BKN,BKN,OVC,,4000,8000,20000,,,,,,,,,73,
PHL,10/4/2024 23:39,-75.2266,39.8734,72,61,68.31,190,7,0,30.14,,10,,BKN,BKN,OVC,,2900,4500,8000,,,,,,,,,72,
PHL,10/4/2024 23:54,-75.2266,39.8734,72,61,68.31,200,7,0,30.14,1020.6,10,,BKN,OVC,,,2900,4000,,,,,,,,,,72,
PHL,10/5/2024 00:54,-75.2266,39.8734,71,59,65.81,210,7,0,30.15,1020.8,10,,BKN,OVC,,,2900,5000,,,,,,,,,,71,
PHL,10/5/2024 01:54,-75.2266,39.8734,69,60,73.02,200,5,0,30.15,1021,10,,BKN,BKN,,,2900,3900,,,,,,,,,,69,
PHL,10/5/2024 02:54,-75.2266,39.8734,69,59,70.46,220,4,0,30.16,1021.3,10,,BKN,BKN,,,2900,3900,,,,,,,,,,69,
PHL,10/5/2024 03:50,-75.2266,39.8734,66.2,60.8,82.74,190,3,0,30.14,,10,,SCT,,,,2700,,,,,,,,,,,66.2,
PHL,10/5/2024 03:54,-75.2266,39.8734,66,60,80.98,0,0,0,30.14,1020.7,10,,SCT,SCT,,,2700,4000,,,,,,,,,,66,
PHL,10/5/2024 04:54,-75.2266,39.8734,66,60,80.98,200,3,0,30.14,1020.5,10,,SCT,BKN,,,3200,4500,,,,,,,,,,66,
PHL,10/5/2024 05:50,-75.2266,39.8734,64.4,60.8,88.09,0,0,0,30.14,,10,,BKN,,,,2100,,,,,,,,,,,64.4,
PHL,10/5/2024 05:54,-75.2266,39.8734,65,61,86.88,0,0,0,30.14,1020.5,10,,BKN,,,,2100,,,,,,,,,,,65,
PHL,10/5/2024 06:50,-75.2266,39.8734,66.2,60.8,82.74,0,0,0,30.12,,10,,OVC,,,,1500,,,,,,,,,,,66.2,
PHL,10/5/2024 06:54,-75.2266,39.8734,66,61,83.91,0,0,0,30.12,1020,10,,OVC,,,,1500,,,,,,,,,,,66,
PHL,10/5/2024 07:49,-75.2266,39.8734,64.4,60.8,88.09,260,5,0,30.12,,10,,OVC,,,,1200,,,,,,,,,,,64.4,
PHL,10/5/2024 07:54,-75.2266,39.8734,65,61,86.88,260,5,0,30.12,1020,10,,BKN,,,,1200,,,,,,,,,,,65,
PHL,10/5/2024 08:05,-75.2266,39.8734,65,61,86.88,280,4,0,30.13,,10,,SCT,,,,1200,,,,,,,,,,,65,
PHL,10/5/2024 08:48,-75.2266,39.8734,64.4,60.8,88.09,0,0,0,30.13,,10,,BKN,,,,1800,,,,,,,,,,,64.4,
PHL,10/5/2024 08:54,-75.2266,39.8734,64,60,86.83,0,0,0,30.13,1020.1,10,,BKN,,,,1800,,,,,,,,,,,64,
PHL,10/5/2024 09:14,-75.2266,39.8734,63,60,89.93,0,0,0,30.12,,10,,SCT,,,,1800,,,,,,,,,,,63,
PHL,10/5/2024 09:54,-75.2266,39.8734,63,60,89.93,250,3,0,30.12,1019.9,10,,FEW,,,,1800,,,,,,,,,,,63,
PHL,10/5/2024 10:40,-75.2266,39.8734,63,60,89.93,330,4,0,30.14,,10,,FEW,,,,600,,,,,,,,,,,63,
PHL,10/5/2024 10:45,-75.2266,39.8734,62,60,93.15,340,4,0,30.14,,8,,BKN,,,,600,,,,,,,,,,,62,
PHL,10/5/2024 10:54,-75.2266,39.8734,62,60,93.15,350,3,0,30.14,1020.6,5,,OVC,,,,500,,,,BR,,,,,,,62,
PHL,10/5/2024 11:02,-75.2266,39.8734,62,60,93.15,360,4,0,30.15,,4,,OVC,,,,400,,,,BR,,,,,,,62,
PHL,10/5/2024 11:13,-75.2266,39.8734,62,60,93.15,350,3,0,30.15,,4,,SCT,SCT,,,400,6000,,,BR,,,,,,,62,
PHL,10/5/2024 11:32,-75.2266,39.8734,62,60,93.15,340,4,0,30.15,,5,,FEW,FEW,,,400,6000,,,BR,,,,,,,62,
PHL,10/5/2024 11:54,-75.2266,39.8734,63,61,93.18,330,5,0,30.16,1021.2,6,,FEW,SCT,,,500,25000,,,BR,,,,,,,63,
PHL,10/5/2024 12:04,-75.2266,39.8734,63,61,93.18,330,5,0,30.16,,7,,FEW,SCT,,,500,25000,,,,,,,,,,63,
PHL,10/5/2024 12:54,-75.2266,39.8734,67,57,70.24,10,11,0,30.17,1021.5,10,19,FEW,,,,25000,,,,,,,,,,,67,
PHL,10/5/2024 13:54,-75.2266,39.8734,69,55,60.99,360,12,0,30.18,1021.8,10,,FEW,,,,25000,,,,,,,,,,,69,
PHL,10/5/2024 14:54,-75.2266,39.8734,73,52,47.69,30,12,0,30.17,1021.6,10,,CLR,,,,,,,,,,,,,,,73,
PHL,10/5/2024 15:54,-75.2266,39.8734,75,51,42.98,10,10,0,30.17,1021.6,10,,CLR,,,,,,,,,,,,,,,75,
PHL,10/5/2024 16:54,-75.2266,39.8734,76,49,38.59,10,9,0,30.16,1021.3,10,15,FEW,,,,6000,,,,,,,,,,,76,
PHL,10/5/2024 17:54,-75.2266,39.8734,78,48,34.78,340,13,0,30.15,1020.8,10,16,FEW,,,,6000,,,,,,,,,,,78,
PHL,10/5/2024 18:54,-75.2266,39.8734,79,46,31.21,320,8,0,30.13,1020.3,10,,SCT,,,,6000,,,,,,,,,,,79,
PHL,10/5/2024 19:54,-75.2266,39.8734,78,44,29.9,360,8,0,30.13,1020,10,16,SCT,,,,5500,,,,,,,,,,,78,
PHL,10/5/2024 20:54,-75.2266,39.8734,78,45,31.06,40,6,0,30.12,1019.7,10,,FEW,,,,5500,,,,,,,,,,,78,
PHL,10/5/2024 21:54,-75.2266,39.8734,76,44,31.95,30,6,0,30.13,1020.1,10,,FEW,,,,7000,,,,,,,,,,,76,
PHL,10/5/2024 22:54,-75.2266,39.8734,74,44,34.15,330,7,0,30.13,1020.3,10,,FEW,,,,7000,,,,,,,,,,,74,
PHL,10/5/2024 23:54,-75.2266,39.8734,70,46,42.2,340,7,0,30.15,1020.7,10,,FEW,,,,7000,,,,,,,,,,,70,
PHL,10/6/2024 00:54,-75.2266,39.8734,69,45,42.04,350,9,0,30.15,1020.9,10,,FEW,,,,7000,,,,,,,,,,,69,
PHL,10/6/2024 01:54,-75.2266,39.8734,67,45,45.04,360,7,0,30.16,1021.1,10,,FEW,,,,7000,,,,,,,,,,,67,
PHL,10/6/2024 02:54,-75.2266,39.8734,64,45,49.99,40,4,0,30.17,1021.6,10,,CLR,,,,,,,,,,,,,,,64,
PHL,10/6/2024 03:54,-75.2266,39.8734,61,45,55.57,350,4,0,30.16,1021.3,10,,CLR,,,,,,,,,,,,,,,61,
PHL,10/6/2024 04:54,-75.2266,39.8734,61,45,55.57,340,6,0,30.16,1021.1,10,,CLR,,,,,,,,,,,,,,,61,
PHL,10/6/2024 05:54,-75.2266,39.8734,59,45,59.67,360,4,0,30.16,1021.3,10,,CLR,,,,,,,,,,,,,,,59,
PHL,10/6/2024 06:54,-75.2266,39.8734,58,46,64.24,0,0,0,30.15,1020.9,10,,CLR,,,,,,,,,,,,,,,58,
PHL,10/6/2024 07:54,-75.2266,39.8734,56,48,74.45,0,0,0,30.14,1020.5,10,,CLR,,,,,,,,,,,,,,,56,
PHL,10/6/2024 08:54,-75.2266,39.8734,56,47,71.7,340,3,0,30.14,1020.5,10,,CLR,,,,,,,,,,,,,,,56,
PHL,10/6/2024 09:54,-75.2266,39.8734,54,49,83.13,30,3,0,30.14,1020.5,10,,CLR,,,,,,,,,,,,,,,54,
PHL,10/6/2024 10:54,-75.2266,39.8734,55,49,80.15,70,3,0,30.14,1020.5,10,,CLR,,,,,,,,,,,,,,,55,
PHL,10/6/2024 11:54,-75.2266,39.8734,57,51,80.31,70,5,0,30.14,1020.6,10,,CLR,,,,,,,,,,,,,,,57,
PHL,10/6/2024 12:54,-75.2266,39.8734,62,51,67.18,80,6,0,30.14,1020.6,10,,CLR,,,,,,,,,,,,,,,62,
PHL,10/6/2024 13:54,-75.2266,39.8734,65,50,58.26,60,4,0,30.15,1020.8,10,,CLR,,,,,,,,,,,,,,,65,
PHL,10/6/2024 14:54,-75.2266,39.8734,69,51,52.66,,3,0,30.14,1020.6,10,,FEW,FEW,,,4000,25000,,,,,,,,,,69,
PHL,10/6/2024 15:54,-75.2266,39.8734,72,52,49.33,180,4,0,30.12,1019.9,10,,FEW,FEW,,,4000,25000,,,,,,,,,,72,
PHL,10/6/2024 16:54,-75.2266,39.8734,73,50,44.29,240,8,0,30.09,1018.9,10,,FEW,FEW,,,5000,25000,,,,,,,,,,73,
PHL,10/6/2024 17:54,-75.2266,39.8734,74,50,42.82,280,8,0,30.05,1017.6,10,,FEW,FEW,,,5500,25000,,,,,,,,,,74,
PHL,10/6/2024 18:54,-75.2266,39.8734,76,49,38.59,250,7,0,30.02,1016.4,10,,FEW,FEW,,,5500,25000,,,,,,,,,,76,
PHL,10/6/2024 19:54,-75.2266,39.8734,76,48,37.17,260,9,0,30,1015.7,10,,FEW,FEW,,,5500,25000,,,,,,,,,,76,
PHL,10/6/2024 20:54,-75.2266,39.8734,77,49,37.33,270,6,0,29.99,1015.3,10,,FEW,FEW,,,5500,25000,,,,,,,,,,77,
PHL,10/6/2024 21:54,-75.2266,39.8734,75,51,42.98,230,6,0,29.97,1014.9,10,,FEW,FEW,,,5500,25000,,,,,,,,,,75,
PHL,10/6/2024 22:54,-75.2266,39.8734,73,54,51.33,210,11,0,29.97,1014.7,10,,FEW,FEW,,,5500,25000,,,,,,,,,,73,
PHL,10/6/2024 23:54,-75.2266,39.8734,69,56,63.24,190,11,0,29.95,1014,10,,FEW,FEW,,,5500,25000,,,,,,,,,,69,
PHL,10/7/2024 00:54,-75.2266,39.8734,67,57,70.24,180,11,0,29.94,1013.8,10,,FEW,,,,5000,,,,,,,,,,,67,
PHL,10/7/2024 01:54,-75.2266,39.8734,66,57,72.72,170,8,0,29.92,1013.2,10,,SCT,,,,25000,,,,,,,,,,,66,
PHL,10/7/2024 02:54,-75.2266,39.8734,65,57,75.3,180,9,0,29.92,1013.1,10,,FEW,,,,20000,,,,,,,,,,,65,
PHL,10/7/2024 03:54,-75.2266,39.8734,65,57,75.3,200,8,0,29.92,1013.1,10,,BKN,,,,22000,,,,,,,,,,,65,
PHL,10/7/2024 04:54,-75.2266,39.8734,65,57,75.3,240,7,0,29.92,1013,10,,BKN,OVC,,,12000,20000,,,,,,,,,,65,
PHL,10/7/2024 05:54,-75.2266,39.8734,65,56,72.62,200,7,0,29.91,1012.8,10,,FEW,SCT,OVC,,4200,9500,18000,,,,,,,,,65,
PHL,10/7/2024 06:54,-75.2266,39.8734,65,55,70.03,200,5,0,29.88,1011.8,10,,SCT,BKN,OVC,,7500,9500,15000,,,,,,,,,65,
PHL,10/7/2024 07:54,-75.2266,39.8734,65,56,72.62,170,9,0,29.83,1010.1,10,,SCT,SCT,OVC,,7000,8500,12000,,,,,,,,,65,
PHL,10/7/2024 08:54,-75.2266,39.8734,65,58,78.06,190,10,0,29.82,1009.8,10,,FEW,FEW,SCT,,2500,10000,14000,,,,,,,,,65,
PHL,10/7/2024 09:54,-75.2266,39.8734,66,59,78.14,210,8,0,29.82,1009.9,10,,SCT,BKN,OVC,,2200,9000,14000,,,,,,,,,66,
PHL,10/7/2024 10:06,-75.2266,39.8734,66,59,78.14,210,9,0,29.82,,10,,BKN,BKN,OVC,,2200,9500,14000,,,,,,,,,66,
PHL,10/7/2024 10:25,-75.2266,39.8734,65,60,83.84,210,7,0,29.82,,10,,SCT,BKN,BKN,,2200,11000,14000,,,,,,,,,65,
PHL,10/7/2024 10:36,-75.2266,39.8734,66,60,80.98,210,8,0,29.82,,10,,BKN,BKN,BKN,,2000,11000,15000,,,,,,,,,66,
PHL,10/7/2024 10:54,-75.2266,39.8734,65,60,83.84,260,8,0,29.84,1010.4,10,,BKN,BKN,OVC,,1900,11000,15000,,,,,,,,,65,
PHL,10/7/2024 11:47,-75.2266,39.8734,66,60,80.98,210,11,0,29.84,,10,,SCT,BKN,BKN,BKN,1700,2400,4000,13000,,,,,,,,66,
PHL,10/7/2024 11:54,-75.2266,39.8734,65,60,83.84,210,11,0,29.84,1010.4,10,,SCT,BKN,BKN,BKN,1600,2300,4000,13000,,,,,,,,65,
PHL,10/7/2024 12:15,-75.2266,39.8734,65,60,83.84,220,11,0,29.84,,10,,BKN,BKN,BKN,BKN,1700,3800,13000,22000,,,,,,,,65,
PHL,10/7/2024 12:32,-75.2266,39.8734,66,60,80.98,220,10,0,29.85,,10,,BKN,BKN,BKN,BKN,1400,3700,11000,22000,,,,,,,,66,
PHL,10/7/2024 12:54,-75.2266,39.8734,66,60,80.98,230,9,0,29.85,1010.6,10,,BKN,BKN,BKN,BKN,1300,3800,11000,22000,,,,,,,,66,
PHL,10/7/2024 13:08,-75.2266,39.8734,67,61,81.05,230,10,0,29.84,,10,,SCT,BKN,BKN,BKN,1300,3800,11000,20000,,,,,,,,67,
PHL,10/7/2024 13:54,-75.2266,39.8734,69,61,75.66,260,10,0,29.84,1010.3,10,,SCT,SCT,SCT,BKN,1400,4000,11000,20000,,,,,,,,69,
PHL,10/7/2024 14:13,-75.2266,39.8734,69,62,78.38,260,8,0,29.84,,10,,BKN,BKN,BKN,BKN,1400,4000,11000,20000,,,,,,,,69,
PHL,10/7/2024 14:27,-75.2266,39.8734,70,60,70.56,300,10,0,29.84,,10,19,SCT,BKN,BKN,BKN,1400,1900,4000,13000,,,,,,,,70,
PHL,10/7/2024 14:46,-75.2266,39.8734,71,58,63.49,320,9,0,29.85,,10,,FEW,SCT,BKN,BKN,1400,2300,4000,13000,,,,,,,,71,
PHL,10/7/2024 14:54,-75.2266,39.8734,71,58,63.49,290,8,0,29.84,1010.5,10,,FEW,SCT,BKN,BKN,1400,2300,3500,20000,,,,,,,,71,
PHL,10/7/2024 15:54,-75.2266,39.8734,74,54,49.63,330,9,0,29.84,1010.5,10,,SCT,BKN,BKN,BKN,2000,3800,5000,25000,,,,,,,,74,
PHL,10/7/2024 16:54,-75.2266,39.8734,75,51,42.98,300,10,0,29.83,1010.1,10,18,FEW,BKN,,,2000,5000,,,,,,,,,,75,
PHL,10/7/2024 17:54,-75.2266,39.8734,77,48,35.95,330,12,0,29.82,1009.6,10,16,SCT,,,,6500,,,,,,,,,,,77,
PHL,10/7/2024 18:54,-75.2266,39.8734,75,47,37.01,330,11,0,29.81,1009.5,10,,SCT,,,,6500,,,,,,,,,,,75,
PHL,10/7/2024 19:54,-75.2266,39.8734,75,46,35.64,340,12,0,29.82,1009.6,10,21,SCT,,,,7000,,,,,,,,,,,75,
PHL,10/7/2024 20:54,-75.2266,39.8734,73,45,36.7,290,11,0,29.82,1009.8,10,,SCT,,,,7000,,,,,,,,,,,73,
PHL,10/7/2024 21:54,-75.2266,39.8734,72,45,37.96,330,14,0,29.84,1010.4,10,20,BKN,,,,7000,,,,,,,,,,,72,
PHL,10/7/2024 22:54,-75.2266,39.8734,69,44,40.47,350,9,0,29.86,1011,10,,BKN,,,,7000,,,,,,,,,,,69,
PHL,10/7/2024 23:54,-75.2266,39.8734,68,44,41.88,350,8,0,29.87,1011.6,10,,BKN,,,,7000,,,,,,,,,,,68,
PHL,10/8/2024 00:54,-75.2266,39.8734,67,45,45.04,330,9,0,29.89,1012.1,10,,BKN,,,,7000,,,,,,,,,,,67,
PHL,10/8/2024 01:54,-75.2266,39.8734,67,45,45.04,330,9,0,29.9,1012.6,10,,BKN,,,,7000,,,,,,,,,,,67,
PHL,10/8/2024 02:54,-75.2266,39.8734,65,44,46.47,340,11,0,29.92,1013.1,10,,BKN,,,,7000,,,,,,,,,,,65,
PHL,10/8/2024 03:54,-75.2266,39.8734,62,45,53.63,340,11,0,29.92,1013.1,10,,SCT,,,,7000,,,,,,,,,,,62,
